Code INSEE;Code Postal;Commune;Département;Région;Statut;Altitude Moyenne;Superficie;Population;geo_point_2d;geo_shape;ID Geofla;Code Commune;Code Canton;Code Arrondissement;Code Département;Code Région
91099;91820;BOUTIGNY-SUR-ESSONNE;ESSONNE;ILE-DE-FRANCE;Commune simple;110.0;1621.0;3.1;48.43618184031197,2.395422375698257;"{""coordinates"": [[[2.387445387673878, 48.41131457674956], [2.373348908288655, 48.43411964290377], [2.3615914119949792, 48.43930201617323], [2.36247914039292, 48.44860027886179], [2.399871546013018, 48.46041870293054], [2.407660084975451, 48.46065574026465], [2.412700367714457, 48.45627251706655], [2.412595452150486, 48.4463038679496], [2.422191386429491, 48.434484490346], [2.423931907811837, 48.42124087329023], [2.416290576127806, 48.41557156644885], [2.387445387673878, 48.41131457674956]]], ""type"": ""Polygon""}";19556;099;11;1;91;11
91022;91690;ARRANCOURT;ESSONNE;ILE-DE-FRANCE;Commune simple;129.0;756.0;0.1;48.326704110427364,2.151555349157998;"{""coordinates"": [[[2.153877533680555, 48.3084055571134], [2.12679502833154, 48.31729657687189], [2.131374915156194, 48.323430702844455], [2.156171538892291, 48.34706666386155], [2.172249008673476, 48.33837156257843], [2.17260045534899, 48.33490097167771], [2.160912734113215, 48.32398563415691], [2.161212086706577, 48.31705056674619], [2.170835101165815, 48.31503989756982], [2.169024017763205, 48.31269679773032], [2.154723395453936, 48.314530048959575], [2.153877533680555, 48.3084055571134]]], ""type"": ""Polygon""}";33121;022;17;1;91;11
77462;77230;THIEUX;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;89.0;1201.0;0.8;49.00914753150667,2.663098856080202;"{""coordinates"": [[[2.674208663273638, 48.98402201734724], [2.663845272531437, 48.99993654105104], [2.647890755089545, 48.99874879250079], [2.6241061685827862, 49.0070303067271], [2.627431455059782, 49.01221109553622], [2.6470353012958583, 49.01805218192737], [2.659744311087973, 49.02930177295646], [2.669688734386513, 49.033097115989975], [2.683022891761095, 49.02401531931205], [2.680251003666341, 49.014530477970276], [2.683083575638166, 49.01183140383778], [2.685786502863379, 48.99210090990161], [2.691722603232899, 48.986532165374435], [2.674208663273638, 48.98402201734724]]], ""type"": ""Polygon""}";23334;462;09;1;77;11
78620;78117;TOUSSUS-LE-NOBLE;YVELINES;ILE-DE-FRANCE;Commune simple;155.0;402.0;0.9;48.746627225158434,2.117905633904774;"{""coordinates"": [[[2.134979897435428, 48.737139276053675], [2.117747165025385, 48.74136659341176], [2.104654423752266, 48.73797705311927], [2.1010490495663, 48.747556292186864], [2.106444270657045, 48.757355945938286], [2.123268520439859, 48.75352303609486], [2.128439647637345, 48.75339898835865], [2.131088571701024, 48.74707710062115], [2.138892810800436, 48.74312203624315], [2.134979897435428, 48.737139276053675]]], ""type"": ""Polygon""}";30583;620;29;4;78;11
91435;91250;MORSANG-SUR-SEINE;ESSONNE;ILE-DE-FRANCE;Commune simple;62.0;441.0;0.5;48.57681536285537,2.500873682493868;"{""coordinates"": [[[2.521771675729651, 48.57322388806523], [2.492806002947496, 48.56739174014399], [2.481413545899041, 48.57359457225704], [2.481253208809743, 48.58020560791837], [2.482368683850292, 48.58256729233454], [2.508874108541508, 48.584028949848545], [2.511225050096689, 48.586359460681535], [2.518277028412848, 48.583257787872306], [2.521771675729651, 48.57322388806523]]], ""type"": ""Polygon""}";36177;435;32;2;91;11
78398;78490;LES MESNULS;YVELINES;ILE-DE-FRANCE;Commune simple;138.0;659.0;0.9;48.75454264896057,1.834361843330183;"{""coordinates"": [[[1.8532746330265861, 48.74981420268369], [1.821116845212424, 48.74024506891787], [1.809060105596747, 48.74652093407184], [1.821404572664601, 48.75581838217603], [1.819817223111336, 48.76465376604402], [1.825292300117957, 48.76804485841118], [1.83904999529397, 48.76433854792333], [1.848403460939434, 48.766533905446444], [1.858964194445604, 48.75960125490931], [1.8532746330265861, 48.74981420268369]]], ""type"": ""Polygon""}";27592;398;15;2;78;11
91045;91610;BALLANCOURT-SUR-ESSONNE;ESSONNE;ILE-DE-FRANCE;Commune simple;79.0;1138.0;7.3;48.521899751959936,2.387880251416372;"{""coordinates"": [[[2.40622384994851, 48.50393874026432], [2.3663735195463, 48.51029111625142], [2.362615567330006, 48.524286922840155], [2.372243073153281, 48.53686056354045], [2.3744439389743732, 48.5454092767546], [2.404570931636072, 48.53149435432244], [2.401942883083539, 48.5291512099018], [2.413354175225756, 48.524881006179776], [2.412464605559037, 48.508782686805894], [2.40622384994851, 48.50393874026432]]], ""type"": ""Polygon""}";28083;045;16;2;91;11
91552;91180;SAINT-GERMAIN-LES-ARPAJON;ESSONNE;ILE-DE-FRANCE;Commune simple;74.0;630.0;9.4;48.598244460544315,2.2646136849008442;"{""coordinates"": [[[2.290435266292618, 48.58106493191001], [2.280903440968066, 48.583094718296856], [2.266824521083078, 48.59220239231404], [2.257901584497975, 48.59124753101111], [2.253436535493333, 48.59055393008342], [2.242900162947937, 48.603692959321364], [2.236369123525524, 48.61253885623989], [2.257737304354837, 48.61336662314746], [2.256278550500382, 48.60718659684245], [2.264527959788997, 48.60413437758523], [2.268120878364411, 48.60618051523794], [2.28814589751374, 48.594895561071446], [2.290435266292618, 48.58106493191001]]], ""type"": ""Polygon""}";33940;552;01;3;91;11
77508;77174;VILLENEUVE-LE-COMTE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;125.0;1919.0;1.8;48.811535745887824,2.838361288565245;"{""coordinates"": [[[2.857219696346011, 48.788557356359966], [2.862063175525255, 48.79448992234368], [2.857892353099356, 48.79645465910194], [2.852786520739574, 48.79677225267155], [2.847385175544006, 48.79105446054244], [2.832128282433762, 48.79046739638364], [2.815401942254144, 48.797502812206], [2.804704142974986, 48.80414113718729], [2.806267692354182, 48.82672652820124], [2.803030137156004, 48.82920343684943], [2.812501621724072, 48.831772798976445], [2.832435950371334, 48.83029149069933], [2.841144378260184, 48.83346006709394], [2.849627215923918, 48.830188432418204], [2.8563595697571342, 48.829063533838124], [2.867107605030548, 48.818166859449306], [2.87547776852791, 48.81473134209336], [2.869448794135079, 48.791467330863775], [2.857219696346011, 48.788557356359966]]], ""type"": ""Polygon""}";22766;508;27;3;77;11
78530;78790;ROSAY;YVELINES;ILE-DE-FRANCE;Commune simple;99.0;454.0;0.4;48.91131059413943,1.683959146446396;"{""coordinates"": [[[1.696811485926962, 48.89936482167332], [1.667183098127122, 48.90621604264064], [1.666605004512623, 48.91227160542063], [1.676444670242689, 48.922948647791884], [1.691617179314128, 48.919859498631716], [1.702290092689364, 48.91216884312589], [1.69738725906358, 48.90742975521526], [1.696811485926962, 48.89936482167332]]], ""type"": ""Polygon""}";14579;530;07;1;78;11
78337;78270;LIMETZ-VILLEZ;YVELINES;ILE-DE-FRANCE;Commune simple;31.0;947.0;1.9;49.05981216826266,1.5506759947349722;"{""coordinates"": [[[1.5809683166036321, 49.06229892538566], [1.548020032349646, 49.04156288597772], [1.543310858101397, 49.04021983246787], [1.533165302915589, 49.047803509652205], [1.521347391405011, 49.068351721386], [1.5465140522159642, 49.07238184603398], [1.560750773483613, 49.07035892799982], [1.5722621602481182, 49.07680923113177], [1.5809683166036321, 49.06229892538566]]], ""type"": ""Polygon""}";21472;337;02;1;78;11
93027;93120;LA COURNEUVE;SEINE-SAINT-DENIS;ILE-DE-FRANCE;Chef-lieu canton;37.0;750.0;37.7;48.93225695457796,2.399780648014392;"{""coordinates"": [[[2.410056995679755, 48.916692770600164], [2.407546080637131, 48.91791241650969], [2.398768397571897, 48.92178062384421], [2.383372949159185, 48.91967896740329], [2.374741656353462, 48.92368106632682], [2.387541390350564, 48.94115734472351], [2.398505186647701, 48.948092313616065], [2.4044482974198402, 48.95132338558714], [2.417537018801962, 48.93962520793822], [2.414822678842124, 48.933361991154165], [2.422030051684826, 48.92962896784936], [2.413493843691985, 48.91926364381447], [2.410056995679755, 48.916692770600164]]], ""type"": ""Polygon""}";36181;027;10;3;93;11
95058;95340;BERNES-SUR-OISE;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;40.0;553.0;2.4;49.16541333199975,2.301276336703178;"{""coordinates"": [[[2.311918280473377, 49.15016994668642], [2.294154781409917, 49.15115501405079], [2.286399268939692, 49.15992049534477], [2.2887599262149863, 49.16970761782685], [2.299505244094919, 49.17715209391843], [2.301197118632785, 49.183887031612606], [2.310592807616049, 49.184876210021244], [2.311918280473377, 49.15016994668642]]], ""type"": ""Polygon""}";22287;058;03;3;95;11
91345;91160;LONGJUMEAU;ESSONNE;ILE-DE-FRANCE;Chef-lieu canton;60.0;486.0;21.3;48.69004880448162,2.30247056718729;"{""coordinates"": [[[2.305157018848814, 48.67831925093628], [2.28612861475477, 48.686185361042405], [2.284892042775739, 48.69912156659739], [2.292397752353433, 48.69975998439519], [2.293806596796809, 48.70511123471632], [2.302807251874709, 48.70276257327464], [2.309906996699242, 48.69097568070157], [2.314140344624053, 48.68932705722793], [2.316143346863166, 48.69199204055646], [2.32817015011662, 48.687544980779045], [2.326403819458225, 48.68650960209649], [2.319514014465477, 48.68146032810097], [2.305157018848814, 48.67831925093628]]], ""type"": ""Polygon""}";29096;345;14;3;91;11
78320;78270;JEUFOSSE;YVELINES;ILE-DE-FRANCE;Commune simple;105.0;362.0;0.4;49.03535413872875,1.537249701446864;"{""coordinates"": [[[1.559905139051696, 49.0313008540241], [1.5350100824202122, 49.02607135317269], [1.523082481057875, 49.032886063237385], [1.518853299919206, 49.04113477149731], [1.5317483833285301, 49.04662607898311], [1.546451631766815, 49.03650771747955], [1.5618914302939682, 49.035137787703555], [1.559905139051696, 49.0313008540241]]], ""type"": ""Polygon""}";14604;320;02;1;78;11
94056;94520;PERIGNY;VAL-DE-MARNE;ILE-DE-FRANCE;Commune simple;90.0;276.0;2.3;48.69683596351339,2.561679404258882;"{""coordinates"": [[[2.548997228878015, 48.68902527117824], [2.544309615345726, 48.69845182449564], [2.554061991250173, 48.69888444401059], [2.5688040564289842, 48.707222628077], [2.574345135090998, 48.70100031418579], [2.57767676137308, 48.69901536084509], [2.5716466589996623, 48.69202303722503], [2.548997228878015, 48.68902527117824]]], ""type"": ""Polygon""}";32877;056;26;1;94;11
94078;94190;VILLENEUVE-SAINT-GEORGES;VAL-DE-MARNE;ILE-DE-FRANCE;Chef-lieu canton;47.0;804.0;31.0;48.741380963700145,2.4489988460003023;"{""coordinates"": [[[2.451155180143074, 48.71487950063465], [2.44284277294663, 48.72068742137274], [2.4401139539101893, 48.725432735857915], [2.445068586467332, 48.73382070207434], [2.43681531988633, 48.74515092792044], [2.427516640978466, 48.75100697004414], [2.428552912524581, 48.7607167251409], [2.432446951582675, 48.76292088307374], [2.442551918007305, 48.761961124587756], [2.450870605872155, 48.75877074598695], [2.462081323818802, 48.74015865873284], [2.4712308226909823, 48.73771709503522], [2.472978586691335, 48.72757015586587], [2.46276097601216, 48.726966945936056], [2.449849977133578, 48.721367534613805], [2.451155180143074, 48.71487950063465]]], ""type"": ""Polygon""}";22932;078;88;1;94;11
91468;91540;ORMOY;ESSONNE;ILE-DE-FRANCE;Commune simple;64.0;185.0;1.8;48.57323571525096,2.457777987065097;"{""coordinates"": [[[2.456355291836143, 48.5638753819719], [2.442294558670131, 48.57719579971013], [2.469570036691401, 48.578552898720865], [2.473848917558094, 48.57770832140336], [2.456355291836143, 48.5638753819719]]], ""type"": ""Polygon""}";16001;468;16;2;91;11
77290;77730;MERY-SUR-MARNE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;109.0;570.0;0.6000000000000001;48.97580330753695,3.203150530130333;"{""coordinates"": [[[3.209801327512107, 48.97130512589684], [3.198583075360052, 48.95589334406861], [3.189219662763792, 48.953201765268616], [3.185432215086914, 48.95556369892644], [3.197171945322345, 48.9798691928063], [3.194953745543181, 48.98944049335289], [3.20931817421571, 48.99378646481782], [3.223296688034561, 48.99045216604009], [3.22484087204021, 48.98732900662772], [3.21646370742382, 48.98365762109686], [3.209801327512107, 48.97130512589684]]], ""type"": ""Polygon""}";12344;290;12;1;77;11
78322;78350;JOUY-EN-JOSAS;YVELINES;ILE-DE-FRANCE;Commune simple;137.0;1024.0;8.2;48.76616354341657,2.162663960409076;"{""coordinates"": [[[2.138892810800436, 48.74312203624315], [2.131088571701024, 48.74707710062115], [2.128439647637345, 48.75339898835865], [2.15468772629526, 48.76295995751248], [2.145853094674799, 48.77074026416568], [2.146395117801802, 48.7908464891847], [2.161929188683613, 48.78223199211193], [2.1906629770447212, 48.775036764245655], [2.18762675084453, 48.77251572791108], [2.192472389973535, 48.763635146610014], [2.189517467290175, 48.75416195345186], [2.175249479828438, 48.75751815092282], [2.161767485963957, 48.75247729265489], [2.151345550726766, 48.75262854215567], [2.138958105319269, 48.746585440129884], [2.138892810800436, 48.74312203624315]]], ""type"": ""Polygon""}";27247;322;29;4;78;11
77307;77144;MONTEVRAIN;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;99.0;548.0;8.4;48.868291893710584,2.749596818407664;"{""coordinates"": [[[2.752336968526274, 48.8506753500573], [2.75211136727975, 48.86372408639865], [2.742350580263269, 48.86395528097876], [2.729660828405411, 48.869098369135386], [2.729823867621858, 48.882345582776395], [2.73488085797555, 48.882707616585115], [2.747705350837035, 48.884102269429135], [2.764304051761286, 48.86825429887888], [2.764484972802673, 48.858389120629305], [2.772175944551039, 48.85435704808961], [2.774425337223676, 48.85104279035974], [2.752336968526274, 48.8506753500573]]], ""type"": ""Polygon""}";10118;307;43;5;77;11
94067;94160;SAINT-MANDE;VAL-DE-MARNE;ILE-DE-FRANCE;Chef-lieu canton;50.0;90.0;22.6;48.84244024302397,2.419219108804278;"{""coordinates"": [[[2.427516511860881, 48.841575821289226], [2.423034713728125, 48.84272345280952], [2.416529888908085, 48.83468760023271], [2.4136540051209963, 48.83722772586137], [2.415973775474602, 48.846628365398026], [2.416339717281352, 48.8492382734074], [2.418968740818384, 48.849332011243774], [2.419546960746261, 48.846357961806795], [2.428110579453695, 48.844555529238264], [2.427516511860881, 48.841575821289226]]], ""type"": ""Polygon""}";27837;067;22;2;94;11
92075;92170;VANVES;HAUTS-DE-SEINE;ILE-DE-FRANCE;Chef-lieu canton;61.0;155.0;26.5;48.821522708941544,2.287394907684176;"{""coordinates"": [[[2.278179169818623, 48.814254149425516], [2.2725663708088772, 48.81440000991327], [2.279395187834523, 48.818893346034436], [2.281272073214195, 48.82501147379042], [2.289399238300263, 48.82835177916151], [2.3013208062670962, 48.82513028921857], [2.291556285820992, 48.81797669109118], [2.278179169818623, 48.814254149425516]]], ""type"": ""Polygon""}";3644;075;39;1;92;11
77262;77560;LOUAN-VILLEGRUIS-FONTAINE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;168.0;3807.0;0.5;48.61456367076157,3.489151094085612;"{""coordinates"": [[[3.469022693533521, 48.57305363325668], [3.44089881275449, 48.60567958109106], [3.4390028520576132, 48.61250499805291], [3.444883152113173, 48.61805121785081], [3.447017717442494, 48.62811781181145], [3.451090614365093, 48.63465089605866], [3.476739412517408, 48.63752839174937], [3.492137340963068, 48.646955564201214], [3.517898111066819, 48.643842040988645], [3.533236461310149, 48.646508885482895], [3.518763764953577, 48.63668717979264], [3.521257921418834, 48.63365393003665], [3.541157419697252, 48.630129042423206], [3.555613749238534, 48.62028467657407], [3.555686958558566, 48.616956081915525], [3.508512640555991, 48.60550895393241], [3.505529460636697, 48.60278707196074], [3.515219489049164, 48.59098853410523], [3.492160726779427, 48.58882825490427], [3.485303514206241, 48.58046363243528], [3.469022693533521, 48.57305363325668]]], ""type"": ""Polygon""}";2276;262;29;3;77;11
78123;78955;CARRIERES-SOUS-POISSY;YVELINES;ILE-DE-FRANCE;Commune simple;28.0;724.0;15.0;48.9455638989466,2.029137065441326;"{""coordinates"": [[[2.049002092999002, 48.957097509348024], [2.047268460412285, 48.94662479534304], [2.036390265131146, 48.934639857207415], [2.022226503649573, 48.9300015197011], [2.008405582969258, 48.934717353626134], [2.00356966027465, 48.941323260653284], [2.008322700987479, 48.94192925180972], [2.028235253402299, 48.95906235160968], [2.036007939979965, 48.95895422508815], [2.035319459458853, 48.96146673519714], [2.045555519141095, 48.96184541568554], [2.048854206529895, 48.9592096969921], [2.049002092999002, 48.957097509348024]]], ""type"": ""Polygon""}";30032;123;16;3;78;11
77521;77580;VILLIERS-SUR-MORIN;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;107.0;627.0;1.8;48.849088471409964,2.868791359840365;"{""coordinates"": [[[2.8563595697571342, 48.829063533838124], [2.849627215923918, 48.830188432418204], [2.851750785224665, 48.84028167520886], [2.860055636801157, 48.842575988773596], [2.864840399273706, 48.86269939996416], [2.859971747843924, 48.86872820566912], [2.8625949680932283, 48.871671993497145], [2.863003856783472, 48.871708434564454], [2.876514411282743, 48.86577868153061], [2.886214925195741, 48.86180432696555], [2.882265411505835, 48.84830166617488], [2.870952080170031, 48.83307325107471], [2.8563595697571342, 48.829063533838124]]], ""type"": ""Polygon""}";20898;521;08;1;77;11
95214;95270;EPINAY-CHAMPLATREUX;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;137.0;358.0;0.1;49.090026209618244,2.4071003359755982;"{""coordinates"": [[[2.422296325317701, 49.08386444296851], [2.413967281587914, 49.0807759900301], [2.404910928915308, 49.08270964162132], [2.396421051019481, 49.086488722391984], [2.389896664292286, 49.09183271553766], [2.393561136290431, 49.09809132974225], [2.402075033574183, 49.099536628074404], [2.411038172828683, 49.0964338644675], [2.411130820690452, 49.09309849056796], [2.425931245096069, 49.09185731443037], [2.422987290474524, 49.08696983636584], [2.422296325317701, 49.08386444296851]]], ""type"": ""Polygon""}";31783;214;15;2;95;11
